#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A96094
#Date Time: 2019-09-18 19:33:57.381
#Sample rate: 80000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 0 V
#Channel 2: Range: 5 V/div Offset: 0 V
#Math 1: Function: C1/10

Time (s),Channel 1 (V),Channel 2 (V),Math 1 (V)
0.0042062499999999999,3.2698839642738666,-0.8073152529227855,0.32698839642738664
0.0042187500000000003,3.2698839642738666,-0.8073152529227855,0.32698839642738664
0.0042312499999999998,3.2735748614601219,-0.81104755552453078,0.32735748614601218
0.0042437500000000001,3.2735748614601219,-0.8073152529227855,0.32735748614601218
0.0042562500000000005,3.2735748614601219,-0.81104755552453078,0.32735748614601218
0.00426875,3.2735748614601219,-0.8073152529227855,0.32735748614601218
0.0042812500000000003,3.2772657586463771,-0.81104755552453078,0.32772657586463771
0.0042937499999999998,3.2772657586463771,-0.81104755552453078,0.32772657586463771
0.0043062500000000002,3.280956655832632,-0.81104755552453078,0.3280956655832632
0.0043187500000000005,3.280956655832632,-0.8073152529227855,0.3280956655832632
0.00433125,3.280956655832632,-0.8073152529227855,0.3280956655832632
0.0043437500000000004,3.280956655832632,-0.8073152529227855,0.3280956655832632
0.0043562499999999999,3.280956655832632,-0.8073152529227855,0.3280956655832632
0.0043687500000000002,3.280956655832632,-0.8073152529227855,0.3280956655832632
0.0043812500000000006,3.280956655832632,-0.8073152529227855,0.3280956655832632
0.0043937500000000001,3.2846475530188872,-0.81104755552453078,0.32846475530188873
0.0044062500000000004,3.2846475530188872,-0.81104755552453078,0.32846475530188873
0.0044187499999999999,3.2846475530188872,-0.8073152529227855,0.32846475530188873
0.0044312500000000003,3.2846475530188872,-0.8073152529227855,0.32846475530188873
0.0044437499999999998,3.2883384502051425,-0.81104755552453078,0.32883384502051427
0.0044562500000000001,3.2846475530188872,-0.8073152529227855,0.32846475530188873
0.0044687500000000005,3.2883384502051425,-0.8073152529227855,0.32883384502051427
0.00448125,3.2883384502051425,-0.8073152529227855,0.32883384502051427
0.0044937500000000003,3.2883384502051425,-0.81104755552453078,0.32883384502051427
0.0045062499999999998,3.2883384502051425,-0.8073152529227855,0.32883384502051427
0.0045187500000000002,3.2883384502051425,-0.8073152529227855,0.32883384502051427
0.0045312500000000006,3.2920293473913977,-0.8073152529227855,0.32920293473913975
0.00454375,3.2920293473913977,-0.8073152529227855,0.32920293473913975
0.0045562500000000004,3.2883384502051425,-0.8073152529227855,0.32883384502051427
0.0045687499999999999,3.2920293473913977,-0.81104755552453078,0.32920293473913975
0.0045812500000000003,3.2920293473913977,-0.81104755552453078,0.32920293473913975
0.0045937500000000006,3.2920293473913977,-0.8073152529227855,0.32920293473913975
0.0046062500000000001,3.2920293473913977,-0.8073152529227855,0.32920293473913975
0.0046187500000000005,3.2920293473913977,-0.8073152529227855,0.32920293473913975
0.00463125,3.295720244577653,-0.8073152529227855,0.32957202445776529
0.0046437500000000003,3.2920293473913977,-0.81104755552453078,0.32920293473913975
0.0046562499999999998,3.2920293473913977,-0.8073152529227855,0.32920293473913975
0.0046687500000000002,3.2920293473913977,-0.8073152529227855,0.32920293473913975
0.0046812500000000005,3.2920293473913977,-0.81104755552453078,0.32920293473913975
