
Label=dB(v(Out3)/(V(Vid1)-V(Vid2))) vs F
LabelX=F
LabelY=dB(v(Out3)/(V(Vid1)-V(Vid2)))
Data Point Count=1001
F,F,F,dB(v(Out3)/(V(Vid1)-V(Vid2))),dB(v(Out3)/(V(Vid1)-V(Vid2)))
7.2443596007502238E+003, 7.2443596007502238E+003, 0.0000000000000000E+000, 5.8486902324658104E+001, 0.0000000000000000E+000
7.3113908348345012E+003, 7.3113908348345012E+003, 0.0000000000000000E+000, 5.8486892716792440E+001, 0.0000000000000000E+000
7.3790423012913398E+003, 7.3790423012913398E+003, 0.0000000000000000E+000, 5.8486882930279180E+001, 0.0000000000000000E+000
7.4473197390602245E+003, 7.4473197390602245E+003, 0.0000000000000000E+000, 5.8486872961798994E+001, 0.0000000000000000E+000
7.5162289401823928E+003, 7.5162289401823928E+003, 0.0000000000000000E+000, 5.8486862807970319E+001, 0.0000000000000000E+000
7.5857757502921795E+003, 7.5857757502921795E+003, 0.0000000000000000E+000, 5.8486852465346374E+001, 0.0000000000000000E+000
7.6559660691129093E+003, 7.6559660691129093E+003, 0.0000000000000000E+000, 5.8486841930417583E+001, 0.0000000000000000E+000
7.7268058509573730E+003, 7.7268058509573730E+003, 0.0000000000000000E+000, 5.8486831199606158E+001, 0.0000000000000000E+000
7.7983011052329412E+003, 7.7983011052329412E+003, 0.0000000000000000E+000, 5.8486820269274126E+001, 0.0000000000000000E+000
7.8704578969513441E+003, 7.8704578969513441E+003, 0.0000000000000000E+000, 5.8486809135709748E+001, 0.0000000000000000E+000
7.9432823472431764E+003, 7.9432823472431764E+003, 0.0000000000000000E+000, 5.8486797795131096E+001, 0.0000000000000000E+000
8.0167806338771570E+003, 8.0167806338771570E+003, 0.0000000000000000E+000, 5.8486786243697402E+001, 0.0000000000000000E+000
8.0909589917841931E+003, 8.0909589917841931E+003, 0.0000000000000000E+000, 5.8486774477479251E+001, 0.0000000000000000E+000
8.1658237135862983E+003, 8.1658237135862983E+003, 0.0000000000000000E+000, 5.8486762492491223E+001, 0.0000000000000000E+000
8.2413811501304008E+003, 8.2413811501304008E+003, 0.0000000000000000E+000, 5.8486750284661127E+001, 0.0000000000000000E+000
8.3176377110270932E+003, 8.3176377110270932E+003, 0.0000000000000000E+000, 5.8486737849849071E+001, 0.0000000000000000E+000
8.3945998651943610E+003, 8.3945998651943610E+003, 0.0000000000000000E+000, 5.8486725183831787E+001, 0.0000000000000000E+000
8.4722741414063548E+003, 8.4722741414063548E+003, 0.0000000000000000E+000, 5.8486712282310343E+001, 0.0000000000000000E+000
8.5506671288472280E+003, 8.5506671288472280E+003, 0.0000000000000000E+000, 5.8486699140907739E+001, 0.0000000000000000E+000
8.6297854776701024E+003, 8.6297854776701024E+003, 0.0000000000000000E+000, 5.8486685755164942E+001, 0.0000000000000000E+000
8.7096358995612100E+003, 8.7096358995612100E+003, 0.0000000000000000E+000, 5.8486672120537548E+001, 0.0000000000000000E+000
8.7902251683092509E+003, 8.7902251683092509E+003, 0.0000000000000000E+000, 5.8486658232397978E+001, 0.0000000000000000E+000
8.8715601203800215E+003, 8.8715601203800215E+003, 0.0000000000000000E+000, 5.8486644086031959E+001, 0.0000000000000000E+000
8.9536476554963556E+003, 8.9536476554963556E+003, 0.0000000000000000E+000, 5.8486629676639893E+001, 0.0000000000000000E+000
9.0364947372234365E+003, 9.0364947372234365E+003, 0.0000000000000000E+000, 5.8486614999330229E+001, 0.0000000000000000E+000
9.1201083935595234E+003, 9.1201083935595234E+003, 0.0000000000000000E+000, 5.8486600049122082E+001, 0.0000000000000000E+000
9.2044957175321433E+003, 9.2044957175321433E+003, 0.0000000000000000E+000, 5.8486584820941836E+001, 0.0000000000000000E+000
9.2896638677997980E+003, 9.2896638677997980E+003, 0.0000000000000000E+000, 5.8486569309620073E+001, 0.0000000000000000E+000
9.3756200692592411E+003, 9.3756200692592411E+003, 0.0000000000000000E+000, 5.8486553509893575E+001, 0.0000000000000000E+000
9.4623716136583735E+003, 9.4623716136583735E+003, 0.0000000000000000E+000, 5.8486537416397624E+001, 0.0000000000000000E+000
9.5499258602148075E+003, 9.5499258602148075E+003, 0.0000000000000000E+000, 5.8486521023671365E+001, 0.0000000000000000E+000
9.6382902362401583E+003, 9.6382902362401583E+003, 0.0000000000000000E+000, 5.8486504326151575E+001, 0.0000000000000000E+000
9.7274722377701091E+003, 9.7274722377701091E+003, 0.0000000000000000E+000, 5.8486487318170973E+001, 0.0000000000000000E+000
9.8174794302003065E+003, 9.8174794302003065E+003, 0.0000000000000000E+000, 5.8486469993954472E+001, 0.0000000000000000E+000
9.9083194489281432E+003, 9.9083194489281432E+003, 0.0000000000000000E+000, 5.8486452347625672E+001, 0.0000000000000000E+000
1.0000000000000473E+004, 1.0000000000000473E+004, 0.0000000000000000E+000, 5.8486434373192921E+001, 0.0000000000000000E+000
1.0092528860767323E+004, 1.0092528860767323E+004, 0.0000000000000000E+000, 5.8486416064558149E+001, 0.0000000000000000E+000
1.0185913880541653E+004, 1.0185913880541653E+004, 0.0000000000000000E+000, 5.8486397415502452E+001, 0.0000000000000000E+000
1.0280162981265225E+004, 1.0280162981265225E+004, 0.0000000000000000E+000, 5.8486378419699662E+001, 0.0000000000000000E+000
1.0375284158180621E+004, 1.0375284158180621E+004, 0.0000000000000000E+000, 5.8486359070700587E+001, 0.0000000000000000E+000
1.0471285480509496E+004, 1.0471285480509496E+004, 0.0000000000000000E+000, 5.8486339361939628E+001, 0.0000000000000000E+000
1.0568175092137091E+004, 1.0568175092137091E+004, 0.0000000000000000E+000, 5.8486319286726385E+001, 0.0000000000000000E+000
1.0665961212303091E+004, 1.0665961212303091E+004, 0.0000000000000000E+000, 5.8486298838246654E+001, 0.0000000000000000E+000
1.0764652136298868E+004, 1.0764652136298868E+004, 0.0000000000000000E+000, 5.8486278009560749E+001, 0.0000000000000000E+000
1.0864256236171179E+004, 1.0864256236171179E+004, 0.0000000000000000E+000, 5.8486256793596439E+001, 0.0000000000000000E+000
1.0964781961432380E+004, 1.0964781961432380E+004, 0.0000000000000000E+000, 5.8486235183153724E+001, 0.0000000000000000E+000
1.1066237839777199E+004, 1.1066237839777199E+004, 0.0000000000000000E+000, 5.8486213170898296E+001, 0.0000000000000000E+000
1.1168632477806153E+004, 1.1168632477806153E+004, 0.0000000000000000E+000, 5.8486190749360617E+001, 0.0000000000000000E+000
1.1271974561755653E+004, 1.1271974561755653E+004, 0.0000000000000000E+000, 5.8486167910925232E+001, 0.0000000000000000E+000
1.1376272858234863E+004, 1.1376272858234863E+004, 0.0000000000000000E+000, 5.8486144647842700E+001, 0.0000000000000000E+000
1.1481536214969388E+004, 1.1481536214969388E+004, 0.0000000000000000E+000, 5.8486120952214613E+001, 0.0000000000000000E+000
1.1587773561551827E+004, 1.1587773561551827E+004, 0.0000000000000000E+000, 5.8486096816002153E+001, 0.0000000000000000E+000
1.1694993910199282E+004, 1.1694993910199282E+004, 0.0000000000000000E+000, 5.8486072231007981E+001, 0.0000000000000000E+000
1.1803206356517876E+004, 1.1803206356517876E+004, 0.0000000000000000E+000, 5.8486047188889501E+001, 0.0000000000000000E+000
1.1912420080274334E+004, 1.1912420080274334E+004, 0.0000000000000000E+000, 5.8486021681146354E+001, 0.0000000000000000E+000
1.2022644346174722E+004, 1.2022644346174722E+004, 0.0000000000000000E+000, 5.8485995699116877E+001, 0.0000000000000000E+000
1.2133888504650373E+004, 1.2133888504650373E+004, 0.0000000000000000E+000, 5.8485969233986602E+001, 0.0000000000000000E+000
1.2246161992651094E+004, 1.2246161992651094E+004, 0.0000000000000000E+000, 5.8485942276769443E+001, 0.0000000000000000E+000
1.2359474334445718E+004, 1.2359474334445718E+004, 0.0000000000000000E+000, 5.8485914818314328E+001, 0.0000000000000000E+000
1.2473835142430051E+004, 1.2473835142430051E+004, 0.0000000000000000E+000, 5.8485886849299746E+001, 0.0000000000000000E+000
1.2589254117942301E+004, 1.2589254117942301E+004, 0.0000000000000000E+000, 5.8485858360234417E+001, 0.0000000000000000E+000
1.2705741052086052E+004, 1.2705741052086052E+004, 0.0000000000000000E+000, 5.8485829341442226E+001, 0.0000000000000000E+000
1.2823305826560858E+004, 1.2823305826560858E+004, 0.0000000000000000E+000, 5.8485799783076772E+001, 0.0000000000000000E+000
1.2941958414500510E+004, 1.2941958414500510E+004, 0.0000000000000000E+000, 5.8485769675103484E+001, 0.0000000000000000E+000
1.3061708881319071E+004, 1.3061708881319071E+004, 0.0000000000000000E+000, 5.8485739007302314E+001, 0.0000000000000000E+000
1.3182567385564735E+004, 1.3182567385564735E+004, 0.0000000000000000E+000, 5.8485707769260074E+001, 0.0000000000000000E+000
1.3304544179781582E+004, 1.3304544179781582E+004, 0.0000000000000000E+000, 5.8485675950373974E+001, 0.0000000000000000E+000
1.3427649611379316E+004, 1.3427649611379316E+004, 0.0000000000000000E+000, 5.8485643539842620E+001, 0.0000000000000000E+000
1.3551894123511047E+004, 1.3551894123511047E+004, 0.0000000000000000E+000, 5.8485610526662214E+001, 0.0000000000000000E+000
1.3677288255959185E+004, 1.3677288255959185E+004, 0.0000000000000000E+000, 5.8485576899627333E+001, 0.0000000000000000E+000
1.3803842646029550E+004, 1.3803842646029550E+004, 0.0000000000000000E+000, 5.8485542647319058E+001, 0.0000000000000000E+000
1.3931568029453741E+004, 1.3931568029453741E+004, 0.0000000000000000E+000, 5.8485507758112043E+001, 0.0000000000000000E+000
1.4060475241299857E+004, 1.4060475241299857E+004, 0.0000000000000000E+000, 5.8485472220161078E+001, 0.0000000000000000E+000
1.4190575216891648E+004, 1.4190575216891648E+004, 0.0000000000000000E+000, 5.8485436021400957E+001, 0.0000000000000000E+000
1.4321878992736169E+004, 1.4321878992736169E+004, 0.0000000000000000E+000, 5.8485399149544001E+001, 0.0000000000000000E+000
1.4454397707460017E+004, 1.4454397707460017E+004, 0.0000000000000000E+000, 5.8485361592069879E+001, 0.0000000000000000E+000
1.4588142602754235E+004, 1.4588142602754235E+004, 0.0000000000000000E+000, 5.8485323336230735E+001, 0.0000000000000000E+000
1.4723125024327948E+004, 1.4723125024327948E+004, 0.0000000000000000E+000, 5.8485284369035959E+001, 0.0000000000000000E+000
1.4859356422870838E+004, 1.4859356422870838E+004, 0.0000000000000000E+000, 5.8485244677257072E+001, 0.0000000000000000E+000
1.4996848355024513E+004, 1.4996848355024513E+004, 0.0000000000000000E+000, 5.8485204247417769E+001, 0.0000000000000000E+000
1.5135612484362868E+004, 1.5135612484362868E+004, 0.0000000000000000E+000, 5.8485163065793287E+001, 0.0000000000000000E+000
1.5275660582381521E+004, 1.5275660582381521E+004, 0.0000000000000000E+000, 5.8485121118401281E+001, 0.0000000000000000E+000
1.5417004529496397E+004, 1.5417004529496397E+004, 0.0000000000000000E+000, 5.8485078390997188E+001, 0.0000000000000000E+000
1.5559656316051556E+004, 1.5559656316051556E+004, 0.0000000000000000E+000, 5.8485034869077346E+001, 0.0000000000000000E+000
1.5703628043336346E+004, 1.5703628043336346E+004, 0.0000000000000000E+000, 5.8484990537864903E+001, 0.0000000000000000E+000
1.5848931924611965E+004, 1.5848931924611965E+004, 0.0000000000000000E+000, 5.8484945382306670E+001, 0.0000000000000000E+000
1.5995580286147528E+004, 1.5995580286147528E+004, 0.0000000000000000E+000, 5.8484899387070648E+001, 0.0000000000000000E+000
1.6143585568265711E+004, 1.6143585568265711E+004, 0.0000000000000000E+000, 5.8484852536542505E+001, 0.0000000000000000E+000
1.6292960326398083E+004, 1.6292960326398083E+004, 0.0000000000000000E+000, 5.8484804814809138E+001, 0.0000000000000000E+000
1.6443717232150186E+004, 1.6443717232150186E+004, 0.0000000000000000E+000, 5.8484756205672383E+001, 0.0000000000000000E+000
1.6595869074376486E+004, 1.6595869074376486E+004, 0.0000000000000000E+000, 5.8484706692624442E+001, 0.0000000000000000E+000
1.6749428760265262E+004, 1.6749428760265262E+004, 0.0000000000000000E+000, 5.8484656258853718E+001, 0.0000000000000000E+000
1.6904409316433539E+004, 1.6904409316433539E+004, 0.0000000000000000E+000, 5.8484604887233836E+001, 0.0000000000000000E+000
1.7060823890032141E+004, 1.7060823890032141E+004, 0.0000000000000000E+000, 5.8484552560325511E+001, 0.0000000000000000E+000
1.7218685749860986E+004, 1.7218685749860986E+004, 0.0000000000000000E+000, 5.8484499260353218E+001, 0.0000000000000000E+000
1.7378008287494682E+004, 1.7378008287494682E+004, 0.0000000000000000E+000, 5.8484444969224512E+001, 0.0000000000000000E+000
1.7538805018418549E+004, 1.7538805018418549E+004, 0.0000000000000000E+000, 5.8484389668499972E+001, 0.0000000000000000E+000
1.7701089583175159E+004, 1.7701089583175159E+004, 0.0000000000000000E+000, 5.8484333339399505E+001, 0.0000000000000000E+000
1.7864875748521466E+004, 1.7864875748521466E+004, 0.0000000000000000E+000, 5.8484275962799074E+001, 0.0000000000000000E+000
1.8030177408596661E+004, 1.8030177408596661E+004, 0.0000000000000000E+000, 5.8484217519211185E+001, 0.0000000000000000E+000
1.8197008586100816E+004, 1.8197008586100816E+004, 0.0000000000000000E+000, 5.8484157988789924E+001, 0.0000000000000000E+000
1.8365383433484458E+004, 1.8365383433484458E+004, 0.0000000000000000E+000, 5.8484097351317914E+001, 0.0000000000000000E+000
1.8535316234149119E+004, 1.8535316234149119E+004, 0.0000000000000000E+000, 5.8484035586203127E+001, 0.0000000000000000E+000
1.8706821403659022E+004, 1.8706821403659022E+004, 0.0000000000000000E+000, 5.8483972672471452E+001, 0.0000000000000000E+000
1.8879913490963962E+004, 1.8879913490963962E+004, 0.0000000000000000E+000, 5.8483908588754652E+001, 0.0000000000000000E+000
1.9054607179633509E+004, 1.9054607179633509E+004, 0.0000000000000000E+000, 5.8483843313288219E+001, 0.0000000000000000E+000
1.9230917289102632E+004, 1.9230917289102632E+004, 0.0000000000000000E+000, 5.8483776823905785E+001, 0.0000000000000000E+000
1.9408858775928842E+004, 1.9408858775928842E+004, 0.0000000000000000E+000, 5.8483709098020846E+001, 0.0000000000000000E+000
1.9588446735060970E+004, 1.9588446735060970E+004, 0.0000000000000000E+000, 5.8483640112639428E+001, 0.0000000000000000E+000
1.9769696401119691E+004, 1.9769696401119691E+004, 0.0000000000000000E+000, 5.8483569844324023E+001, 0.0000000000000000E+000
1.9952623149689891E+004, 1.9952623149689891E+004, 0.0000000000000000E+000, 5.8483498269211665E+001, 0.0000000000000000E+000
2.0137242498624990E+004, 2.0137242498624990E+004, 0.0000000000000000E+000, 5.8483425362992065E+001, 0.0000000000000000E+000
2.0323570109363336E+004, 2.0323570109363336E+004, 0.0000000000000000E+000, 5.8483351100900983E+001, 0.0000000000000000E+000
2.0511621788256787E+004, 2.0511621788256787E+004, 0.0000000000000000E+000, 5.8483275457714456E+001, 0.0000000000000000E+000
2.0701413487911566E+004, 2.0701413487911566E+004, 0.0000000000000000E+000, 5.8483198407740382E+001, 0.0000000000000000E+000
2.0892961308541551E+004, 2.0892961308541551E+004, 0.0000000000000000E+000, 5.8483119924805152E+001, 0.0000000000000000E+000
2.1086281499334065E+004, 2.1086281499334065E+004, 0.0000000000000000E+000, 5.8483039982251135E+001, 0.0000000000000000E+000
2.1281390459828304E+004, 2.1281390459828304E+004, 0.0000000000000000E+000, 5.8482958552920373E+001, 0.0000000000000000E+000
2.1478304741306536E+004, 2.1478304741306536E+004, 0.0000000000000000E+000, 5.8482875609154533E+001, 0.0000000000000000E+000
2.1677041048198160E+004, 2.1677041048198160E+004, 0.0000000000000000E+000, 5.8482791122777513E+001, 0.0000000000000000E+000
2.1877616239496750E+004, 2.1877616239496750E+004, 0.0000000000000000E+000, 5.8482705065087131E+001, 0.0000000000000000E+000
2.2080047330190238E+004, 2.2080047330190238E+004, 0.0000000000000000E+000, 5.8482617406848746E+001, 0.0000000000000000E+000
2.2284351492704289E+004, 2.2284351492704289E+004, 0.0000000000000000E+000, 5.8482528118283653E+001, 0.0000000000000000E+000
2.2490546058359076E+004, 2.2490546058359076E+004, 0.0000000000000000E+000, 5.8482437169056155E+001, 0.0000000000000000E+000
2.2698648518839498E+004, 2.2698648518839498E+004, 0.0000000000000000E+000, 5.8482344528271504E+001, 0.0000000000000000E+000
2.2908676527679025E+004, 2.2908676527679025E+004, 0.0000000000000000E+000, 5.8482250164452680E+001, 0.0000000000000000E+000
2.3120647901757256E+004, 2.3120647901757256E+004, 0.0000000000000000E+000, 5.8482154045538820E+001, 0.0000000000000000E+000
2.3334580622811351E+004, 2.3334580622811351E+004, 0.0000000000000000E+000, 5.8482056138875144E+001, 0.0000000000000000E+000
2.3550492838961432E+004, 2.3550492838961432E+004, 0.0000000000000000E+000, 5.8481956411194247E+001, 0.0000000000000000E+000
2.3768402866250119E+004, 2.3768402866250119E+004, 0.0000000000000000E+000, 5.8481854828613066E+001, 0.0000000000000000E+000
2.3988329190196273E+004, 2.3988329190196273E+004, 0.0000000000000000E+000, 5.8481751356613536E+001, 0.0000000000000000E+000
2.4210290467363164E+004, 2.4210290467363164E+004, 0.0000000000000000E+000, 5.8481645960038698E+001, 0.0000000000000000E+000
2.4434305526941116E+004, 2.4434305526941116E+004, 0.0000000000000000E+000, 5.8481538603074640E+001, 0.0000000000000000E+000
2.4660393372344806E+004, 2.4660393372344806E+004, 0.0000000000000000E+000, 5.8481429249238388E+001, 0.0000000000000000E+000
2.4888573182825337E+004, 2.4888573182825337E+004, 0.0000000000000000E+000, 5.8481317861372631E+001, 0.0000000000000000E+000
2.5118864315097246E+004, 2.5118864315097246E+004, 0.0000000000000000E+000, 5.8481204401624282E+001, 0.0000000000000000E+000
2.5351286304980535E+004, 2.5351286304980535E+004, 0.0000000000000000E+000, 5.8481088831434761E+001, 0.0000000000000000E+000
2.5585858869057931E+004, 2.5585858869057931E+004, 0.0000000000000000E+000, 5.8480971111528191E+001, 0.0000000000000000E+000
2.5822601906347452E+004, 2.5822601906347452E+004, 0.0000000000000000E+000, 5.8480851201898183E+001, 0.0000000000000000E+000
2.6061535499990463E+004, 2.6061535499990463E+004, 0.0000000000000000E+000, 5.8480729061791195E+001, 0.0000000000000000E+000
2.6302679918955342E+004, 2.6302679918955342E+004, 0.0000000000000000E+000, 5.8480604649695636E+001, 0.0000000000000000E+000
2.6546055619756935E+004, 2.6546055619756935E+004, 0.0000000000000000E+000, 5.8480477923325324E+001, 0.0000000000000000E+000
2.6791683248191875E+004, 2.6791683248191875E+004, 0.0000000000000000E+000, 5.8480348839607750E+001, 0.0000000000000000E+000
2.7039583641090012E+004, 2.7039583641090012E+004, 0.0000000000000000E+000, 5.8480217354666124E+001, 0.0000000000000000E+000
2.7289777828081998E+004, 2.7289777828081998E+004, 0.0000000000000000E+000, 5.8480083423809425E+001, 0.0000000000000000E+000
2.7542287033383273E+004, 2.7542287033383273E+004, 0.0000000000000000E+000, 5.8479947001507604E+001, 0.0000000000000000E+000
2.7797132677594513E+004, 2.7797132677594513E+004, 0.0000000000000000E+000, 5.8479808041387813E+001, 0.0000000000000000E+000
2.8054336379518780E+004, 2.8054336379518780E+004, 0.0000000000000000E+000, 5.8479666496210299E+001, 0.0000000000000000E+000
2.8313919957995451E+004, 2.8313919957995451E+004, 0.0000000000000000E+000, 5.8479522317857572E+001, 0.0000000000000000E+000
2.8575905433751148E+004, 2.8575905433751148E+004, 0.0000000000000000E+000, 5.8479375457311619E+001, 0.0000000000000000E+000
2.8840315031267757E+004, 2.8840315031267757E+004, 0.0000000000000000E+000, 5.8479225864644000E+001, 0.0000000000000000E+000
2.9107171180667770E+004, 2.9107171180667770E+004, 0.0000000000000000E+000, 5.8479073488995333E+001, 0.0000000000000000E+000
2.9376496519617045E+004, 2.9376496519617045E+004, 0.0000000000000000E+000, 5.8478918278554048E+001, 0.0000000000000000E+000
2.9648313895245181E+004, 2.9648313895245181E+004, 0.0000000000000000E+000, 5.8478760180549898E+001, 0.0000000000000000E+000
2.9922646366083667E+004, 2.9922646366083667E+004, 0.0000000000000000E+000, 5.8478599141220464E+001, 0.0000000000000000E+000
3.0199517204021959E+004, 3.0199517204021959E+004, 0.0000000000000000E+000, 5.8478435105810775E+001, 0.0000000000000000E+000
3.0478949896281647E+004, 3.0478949896281647E+004, 0.0000000000000000E+000, 5.8478268018533470E+001, 0.0000000000000000E+000
3.0760968147408916E+004, 3.0760968147408916E+004, 0.0000000000000000E+000, 5.8478097822573282E+001, 0.0000000000000000E+000
3.1045595881285411E+004, 3.1045595881285411E+004, 0.0000000000000000E+000, 5.8477924460046857E+001, 0.0000000000000000E+000
3.1332857243157730E+004, 3.1332857243157730E+004, 0.0000000000000000E+000, 5.8477747871995732E+001, 0.0000000000000000E+000
3.1622776601685688E+004, 3.1622776601685688E+004, 0.0000000000000000E+000, 5.8477567998358914E+001, 0.0000000000000000E+000
3.1915378551009529E+004, 3.1915378551009529E+004, 0.0000000000000000E+000, 5.8477384777958726E+001, 0.0000000000000000E+000
3.2210687912836282E+004, 3.2210687912836282E+004, 0.0000000000000000E+000, 5.8477198148474372E+001, 0.0000000000000000E+000
3.2508729738545393E+004, 3.2508729738545393E+004, 0.0000000000000000E+000, 5.8477008046422789E+001, 0.0000000000000000E+000
3.2809529311313876E+004, 3.2809529311313876E+004, 0.0000000000000000E+000, 5.8476814407137553E+001, 0.0000000000000000E+000
3.3113112148261105E+004, 3.3113112148261105E+004, 0.0000000000000000E+000, 5.8476617164747481E+001, 0.0000000000000000E+000
3.3419504002613445E+004, 3.3419504002613445E+004, 0.0000000000000000E+000, 5.8476416252149420E+001, 0.0000000000000000E+000
3.3728730865888931E+004, 3.3728730865888931E+004, 0.0000000000000000E+000, 5.8476211600990730E+001, 0.0000000000000000E+000
3.4040818970102155E+004, 3.4040818970102155E+004, 0.0000000000000000E+000, 5.8476003141640895E+001, 0.0000000000000000E+000
3.4355794789989552E+004, 3.4355794789989552E+004, 0.0000000000000000E+000, 5.8475790803175805E+001, 0.0000000000000000E+000
3.4673685045255275E+004, 3.4673685045255275E+004, 0.0000000000000000E+000, 5.8475574513340959E+001, 0.0000000000000000E+000
3.4994516702837864E+004, 3.4994516702837864E+004, 0.0000000000000000E+000, 5.8475354198541112E+001, 0.0000000000000000E+000
3.5318316979197858E+004, 3.5318316979197858E+004, 0.0000000000000000E+000, 5.8475129783801229E+001, 0.0000000000000000E+000
3.5645113342626610E+004, 3.5645113342626610E+004, 0.0000000000000000E+000, 5.8474901192749385E+001, 0.0000000000000000E+000
3.5974933515576442E+004, 3.5974933515576442E+004, 0.0000000000000000E+000, 5.8474668347589386E+001, 0.0000000000000000E+000
3.6307805477012371E+004, 3.6307805477012371E+004, 0.0000000000000000E+000, 5.8474431169071437E+001, 0.0000000000000000E+000
3.6643757464785587E+004, 3.6643757464785587E+004, 0.0000000000000000E+000, 5.8474189576466920E+001, 0.0000000000000000E+000
3.6982817978028907E+004, 3.6982817978028907E+004, 0.0000000000000000E+000, 5.8473943487540659E+001, 0.0000000000000000E+000
3.7325015779574365E+004, 3.7325015779574365E+004, 0.0000000000000000E+000, 5.8473692818525230E+001, 0.0000000000000000E+000
3.7670379898393221E+004, 3.7670379898393221E+004, 0.0000000000000000E+000, 5.8473437484081401E+001, 0.0000000000000000E+000
3.8018939632058478E+004, 3.8018939632058478E+004, 0.0000000000000000E+000, 5.8473177397283926E+001, 0.0000000000000000E+000
3.8370724549230261E+004, 3.8370724549230261E+004, 0.0000000000000000E+000, 5.8472912469581431E+001, 0.0000000000000000E+000
3.8725764492164133E+004, 3.8725764492164133E+004, 0.0000000000000000E+000, 5.8472642610771040E+001, 0.0000000000000000E+000
3.9084089579242645E+004, 3.9084089579242645E+004, 0.0000000000000000E+000, 5.8472367728958432E+001, 0.0000000000000000E+000
3.9445730207530309E+004, 3.9445730207530309E+004, 0.0000000000000000E+000, 5.8472087730542910E+001, 0.0000000000000000E+000
3.9810717055352223E+004, 3.9810717055352223E+004, 0.0000000000000000E+000, 5.8471802520169234E+001, 0.0000000000000000E+000
4.0179081084896519E+004, 4.0179081084896519E+004, 0.0000000000000000E+000, 5.8471512000699249E+001, 0.0000000000000000E+000
4.0550853544840938E+004, 4.0550853544840938E+004, 0.0000000000000000E+000, 5.8471216073192011E+001, 0.0000000000000000E+000
4.0926065973003671E+004, 4.0926065973003671E+004, 0.0000000000000000E+000, 5.8470914636839652E+001, 0.0000000000000000E+000
4.1304750199018752E+004, 4.1304750199018752E+004, 0.0000000000000000E+000, 5.8470607588965052E+001, 0.0000000000000000E+000
4.1686938347036186E+004, 4.1686938347036186E+004, 0.0000000000000000E+000, 5.8470294824965279E+001, 0.0000000000000000E+000
4.2072662838447082E+004, 4.2072662838447082E+004, 0.0000000000000000E+000, 5.8469976238285348E+001, 0.0000000000000000E+000
4.2461956394633991E+004, 4.2461956394633991E+004, 0.0000000000000000E+000, 5.8469651720381464E+001, 0.0000000000000000E+000
4.2854852039746685E+004, 4.2854852039746685E+004, 0.0000000000000000E+000, 5.8469321160674298E+001, 0.0000000000000000E+000
4.3251383103503635E+004, 4.3251383103503635E+004, 0.0000000000000000E+000, 5.8468984446522967E+001, 0.0000000000000000E+000
4.3651583224019392E+004, 4.3651583224019392E+004, 0.0000000000000000E+000, 5.8468641463176212E+001, 0.0000000000000000E+000
4.4055486350658153E+004, 4.4055486350658153E+004, 0.0000000000000000E+000, 5.8468292093743372E+001, 0.0000000000000000E+000
4.4463126746913724E+004, 4.4463126746913724E+004, 0.0000000000000000E+000, 5.8467936219144114E+001, 0.0000000000000000E+000
4.4874538993316099E+004, 4.4874538993316099E+004, 0.0000000000000000E+000, 5.8467573718066788E+001, 0.0000000000000000E+000
4.5289757990364989E+004, 4.5289757990364989E+004, 0.0000000000000000E+000, 5.8467204466939869E+001, 0.0000000000000000E+000
4.5708818961490448E+004, 4.5708818961490448E+004, 0.0000000000000000E+000, 5.8466828339876294E+001, 0.0000000000000000E+000
4.6131757456040912E+004, 4.6131757456040912E+004, 0.0000000000000000E+000, 5.8466445208634269E+001, 0.0000000000000000E+000
4.6558609352298903E+004, 4.6558609352298903E+004, 0.0000000000000000E+000, 5.8466054942571091E+001, 0.0000000000000000E+000
4.6989410860524586E+004, 4.6989410860524586E+004, 0.0000000000000000E+000, 5.8465657408605047E+001, 0.0000000000000000E+000
4.7424198526027540E+004, 4.7424198526027540E+004, 0.0000000000000000E+000, 5.8465252471156070E+001, 0.0000000000000000E+000
4.7863009232266944E+004, 4.7863009232266944E+004, 0.0000000000000000E+000, 5.8464839992111663E+001, 0.0000000000000000E+000
4.8305880203980407E+004, 4.8305880203980407E+004, 0.0000000000000000E+000, 5.8464419830776500E+001, 0.0000000000000000E+000
4.8752849010341808E+004, 4.8752849010341808E+004, 0.0000000000000000E+000, 5.8463991843817091E+001, 0.0000000000000000E+000
4.9203953568148303E+004, 4.9203953568148303E+004, 0.0000000000000000E+000, 5.8463555885216962E+001, 0.0000000000000000E+000
4.9659232145036854E+004, 4.9659232145036854E+004, 0.0000000000000000E+000, 5.8463111806231815E+001, 0.0000000000000000E+000
5.0118723362730510E+004, 5.0118723362730510E+004, 0.0000000000000000E+000, 5.8462659455322054E+001, 0.0000000000000000E+000
5.0582466200314724E+004, 5.0582466200314724E+004, 0.0000000000000000E+000, 5.8462198678117979E+001, 0.0000000000000000E+000
5.1050499997543979E+004, 5.1050499997543979E+004, 0.0000000000000000E+000, 5.8461729317358802E+001, 0.0000000000000000E+000
5.1522864458179036E+004, 5.1522864458179036E+004, 0.0000000000000000E+000, 5.8461251212829801E+001, 0.0000000000000000E+000
5.1999599653355021E+004, 5.1999599653355021E+004, 0.0000000000000000E+000, 5.8460764201323258E+001, 0.0000000000000000E+000
5.2480746024980719E+004, 5.2480746024980719E+004, 0.0000000000000000E+000, 5.8460268116570106E+001, 0.0000000000000000E+000
