
Label=dB(v(Vout)/v(Vin)) vs F
LabelX=F
LabelY=dB(v(Vout)/v(Vin))
Data Point Count=1001
F,F,F,dB(v(Vout)/v(Vin)),dB(v(Vout)/v(Vin))
 6.9023980384024806E+004, 6.9023980384024806E+004, 0.0000000000000000E+000,-1.7681827513137480E+002, 0.0000000000000000E+000
 6.9502431758880295E+004, 6.9502431758880295E+004, 0.0000000000000000E+000,-1.7687474294797897E+002, 0.0000000000000000E+000
 6.9984199600227977E+004, 6.9984199600227977E+004, 0.0000000000000000E+000,-1.7693086545284876E+002, 0.0000000000000000E+000
 7.0469306896715323E+004, 7.0469306896715323E+004, 0.0000000000000000E+000,-1.7698665006296042E+002, 0.0000000000000000E+000
 7.0957776796339516E+004, 7.0957776796339516E+004, 0.0000000000000000E+000,-1.7704210405422839E+002, 0.0000000000000000E+000
 7.1449632607551976E+004, 7.1449632607551976E+004, 0.0000000000000000E+000,-1.7709723456553539E+002, 0.0000000000000000E+000
 7.1944897800370600E+004, 7.1944897800370600E+004, 0.0000000000000000E+000,-1.7715204860263330E+002, 0.0000000000000000E+000
 7.2443596007499669E+004, 7.2443596007499669E+004, 0.0000000000000000E+000,-1.7720655304191791E+002, 0.0000000000000000E+000
 7.2945751025457546E+004, 7.2945751025457546E+004, 0.0000000000000000E+000,-1.7726075463408429E+002, 0.0000000000000000E+000
 7.3451386815712176E+004, 7.3451386815712176E+004, 0.0000000000000000E+000,-1.7731466000766548E+002, 0.0000000000000000E+000
 7.3960527505824473E+004, 7.3960527505824473E+004, 0.0000000000000000E+000,-1.7736827567246021E+002, 0.0000000000000000E+000
 7.4473197390599598E+004, 7.4473197390599598E+004, 0.0000000000000000E+000,-1.7742160802285255E+002, 0.0000000000000000E+000
 7.4989420933246278E+004, 7.4989420933246278E+004, 0.0000000000000000E+000,-1.7747466334102842E+002, 0.0000000000000000E+000
 7.5509222766544088E+004, 7.5509222766544088E+004, 0.0000000000000000E+000,-1.7752744780009229E+002, 0.0000000000000000E+000
 7.6032627694018884E+004, 7.6032627694018884E+004, 0.0000000000000000E+000,-1.7757996746708770E+002, 0.0000000000000000E+000
 7.6559660691126337E+004, 7.6559660691126337E+004, 0.0000000000000000E+000,-1.7763222830592505E+002, 0.0000000000000000E+000
 7.7090346906443709E+004, 7.7090346906443709E+004, 0.0000000000000000E+000,-1.7768423618022021E+002, 0.0000000000000000E+000
 7.7624711662869886E+004, 7.7624711662869886E+004, 0.0000000000000000E+000,-1.7773599685604682E+002, 0.0000000000000000E+000
 7.8162780458833688E+004, 7.8162780458833688E+004, 0.0000000000000000E+000,-1.7778751600460598E+002, 0.0000000000000000E+000
 7.8704578969510592E+004, 7.8704578969510592E+004, 0.0000000000000000E+000,-1.7783879920481519E+002, 0.0000000000000000E+000
 7.9250133048047908E+004, 7.9250133048047908E+004, 0.0000000000000000E+000,-1.7788985194582054E+002, 0.0000000000000000E+000
 7.9799468726798397E+004, 7.9799468726798397E+004, 0.0000000000000000E+000,-1.7794067962943421E+002, 0.0000000000000000E+000
 8.0352612218562470E+004, 8.0352612218562470E+004, 0.0000000000000000E+000,-1.7799128757249977E+002, 0.0000000000000000E+000
 8.0909589917838981E+004, 8.0909589917838981E+004, 0.0000000000000000E+000,-1.7804168100918835E+002, 0.0000000000000000E+000
 8.1470428402084712E+004, 8.1470428402084712E+004, 0.0000000000000000E+000,-1.7809186509322765E+002, 0.0000000000000000E+000
 8.2035154432982585E+004, 8.2035154432982585E+004, 0.0000000000000000E+000,-1.7814184490006622E+002, 0.0000000000000000E+000
 8.2603794957718637E+004, 8.2603794957718637E+004, 0.0000000000000000E+000,-1.7819162542897493E+002, 0.0000000000000000E+000
 8.3176377110267873E+004, 8.3176377110267873E+004, 0.0000000000000000E+000,-1.7824121160508884E+002, 0.0000000000000000E+000
 8.3752928212689032E+004, 8.3752928212689032E+004, 0.0000000000000000E+000,-1.7829060828138972E+002, 0.0000000000000000E+000
 8.4333475776428328E+004, 8.4333475776428328E+004, 0.0000000000000000E+000,-1.7833982024063314E+002, 0.0000000000000000E+000
 8.4918047503632173E+004, 8.4918047503632173E+004, 0.0000000000000000E+000,-1.7838885219722050E+002, 0.0000000000000000E+000
 8.5506671288469122E+004, 8.5506671288469122E+004, 0.0000000000000000E+000,-1.7843770879901871E+002, 0.0000000000000000E+000
 8.6099375218460860E+004, 8.6099375218460860E+004, 0.0000000000000000E+000,-1.7848639462912882E+002, 0.0000000000000000E+000
 8.6696187575822463E+004, 8.6696187575822463E+004, 0.0000000000000000E+000,-1.7853491420760591E+002, 0.0000000000000000E+000
 8.7297136838811959E+004, 8.7297136838811959E+004, 0.0000000000000000E+000,-1.7858327199313069E+002, 0.0000000000000000E+000
 8.7902251683089242E+004, 8.7902251683089242E+004, 0.0000000000000000E+000,-1.7863147238463588E+002, 0.0000000000000000E+000
 8.8511560983084360E+004, 8.8511560983084360E+004, 0.0000000000000000E+000,-1.7867951972288753E+002, 0.0000000000000000E+000
 8.9125093813375366E+004, 8.9125093813375366E+004, 0.0000000000000000E+000,-1.7872741829202371E+002, 0.0000000000000000E+000
 8.9742879450075663E+004, 8.9742879450075663E+004, 0.0000000000000000E+000,-1.7877517232105160E+002, 0.0000000000000000E+000
 9.0364947372230978E+004, 9.0364947372230978E+004, 0.0000000000000000E+000,-1.7882278598530363E+002, 0.0000000000000000E+000
 9.0991327263225990E+004, 9.0991327263225990E+004, 0.0000000000000000E+000,-1.7887026340785576E+002, 0.0000000000000000E+000
 9.1622049012200820E+004, 9.1622049012200820E+004, 0.0000000000000000E+000,-1.7891760866090715E+002, 0.0000000000000000E+000
 9.2257142715477166E+004, 9.2257142715477166E+004, 0.0000000000000000E+000,-1.7896482576712373E+002, 0.0000000000000000E+000
 9.2896638677994488E+004, 9.2896638677994488E+004, 0.0000000000000000E+000,-1.7901191870094607E+002, 0.0000000000000000E+000
 9.3540567414756049E+004, 9.3540567414756049E+004, 0.0000000000000000E+000,-1.7905889138986376E+002, 0.0000000000000000E+000
 9.4188959652285004E+004, 9.4188959652285004E+004, 0.0000000000000000E+000,-1.7910574771565570E+002, 0.0000000000000000E+000
 9.4841846330090586E+004, 9.4841846330090586E+004, 0.0000000000000000E+000,-1.7915249151559902E+002, 0.0000000000000000E+000
 9.5499258602144473E+004, 9.5499258602144473E+004, 0.0000000000000000E+000,-1.7919912658364663E+002, 0.0000000000000000E+000
 9.6161227838367355E+004, 9.6161227838367355E+004, 0.0000000000000000E+000,-1.7924565667157458E+002, 0.0000000000000000E+000
 9.6827785626125813E+004, 9.6827785626125813E+004, 0.0000000000000000E+000,-1.7929208549010042E+002, 0.0000000000000000E+000
 9.7498963771739596E+004, 9.7498963771739596E+004, 0.0000000000000000E+000,-1.7933841670997322E+002, 0.0000000000000000E+000
 9.8174794301999355E+004, 9.8174794301999355E+004, 0.0000000000000000E+000,-1.7938465396303610E+002, 0.0000000000000000E+000
 9.8855309465694809E+004, 9.8855309465694809E+004, 0.0000000000000000E+000,-1.7943080084326238E+002, 0.0000000000000000E+000
 9.9540541735153631E+004, 9.9540541735153631E+004, 0.0000000000000000E+000,-1.7947686090776585E+002, 0.0000000000000000E+000
 1.0023052380779092E+005, 1.0023052380779092E+005, 0.0000000000000000E+000,-1.7952283767778604E+002, 0.0000000000000000E+000
 1.0092528860766940E+005, 1.0092528860766940E+005, 0.0000000000000000E+000,-1.7956873463964959E+002, 0.0000000000000000E+000
 1.0162486928707053E+005, 1.0162486928707053E+005, 0.0000000000000000E+000,-1.7961455524570772E+002, 0.0000000000000000E+000
 1.0232929922807639E+005, 1.0232929922807639E+005, 0.0000000000000000E+000,-1.7966030291525141E+002, 0.0000000000000000E+000
 1.0303861204416260E+005, 1.0303861204416260E+005, 0.0000000000000000E+000,-1.7970598103540414E+002, 0.0000000000000000E+000
 1.0375284158180225E+005, 1.0375284158180225E+005, 0.0000000000000000E+000,-1.7975159296199348E+002, 0.0000000000000000E+000
 1.0447202192208100E+005, 1.0447202192208100E+005, 0.0000000000000000E+000,-1.7979714202040185E+002, 0.0000000000000000E+000
 1.0519618738232329E+005, 1.0519618738232329E+005, 0.0000000000000000E+000,-1.7984263150639691E+002, 0.0000000000000000E+000
 1.0592537251772989E+005, 1.0592537251772989E+005, 0.0000000000000000E+000,-1.7988806468694287E+002, 0.0000000000000000E+000
 1.0665961212302679E+005, 1.0665961212302679E+005, 0.0000000000000000E+000,-1.7993344480099262E+002, 0.0000000000000000E+000
 1.0739894123412549E+005, 1.0739894123412549E+005, 0.0000000000000000E+000,-1.7997877506026106E+002, 0.0000000000000000E+000
 1.0814339512979482E+005, 1.0814339512979482E+005, 0.0000000000000000E+000,-1.8002405864998127E+002, 0.0000000000000000E+000
 1.0889300933334438E+005, 1.0889300933334438E+005, 0.0000000000000000E+000,-1.8006929872964304E+002, 0.0000000000000000E+000
 1.0964781961431955E+005, 1.0964781961431955E+005, 0.0000000000000000E+000,-1.8011449843371429E+002, 0.0000000000000000E+000
 1.1040786199020837E+005, 1.1040786199020837E+005, 0.0000000000000000E+000,-1.8015966087234662E+002, 0.0000000000000000E+000
 1.1117317272816019E+005, 1.1117317272816019E+005, 0.0000000000000000E+000,-1.8020478913206480E+002, 0.0000000000000000E+000
 1.1194378834671623E+005, 1.1194378834671623E+005, 0.0000000000000000E+000,-1.8024988627644066E+002, 0.0000000000000000E+000
 1.1271974561755212E+005, 1.1271974561755212E+005, 0.0000000000000000E+000,-1.8029495534675246E+002, 0.0000000000000000E+000
 1.1350108156723260E+005, 1.1350108156723260E+005, 0.0000000000000000E+000,-1.8033999936262930E+002, 0.0000000000000000E+000
 1.1428783347897827E+005, 1.1428783347897827E+005, 0.0000000000000000E+000,-1.8038502132268178E+002, 0.0000000000000000E+000
 1.1508003889444469E+005, 1.1508003889444469E+005, 0.0000000000000000E+000,-1.8043002420511871E+002, 0.0000000000000000E+000
 1.1587773561551372E+005, 1.1587773561551372E+005, 0.0000000000000000E+000,-1.8047501096835072E+002, 0.0000000000000000E+000
 1.1668096170609738E+005, 1.1668096170609738E+005, 0.0000000000000000E+000,-1.8051998455158068E+002, 0.0000000000000000E+000
 1.1748975549395410E+005, 1.1748975549395410E+005, 0.0000000000000000E+000,-1.8056494787538182E+002, 0.0000000000000000E+000
 1.1830415557251763E+005, 1.1830415557251763E+005, 0.0000000000000000E+000,-1.8060990384226349E+002, 0.0000000000000000E+000
 1.1912420080273865E+005, 1.1912420080273865E+005, 0.0000000000000000E+000,-1.8065485533722511E+002, 0.0000000000000000E+000
 1.1994993031493906E+005, 1.1994993031493906E+005, 0.0000000000000000E+000,-1.8069980522829880E+002, 0.0000000000000000E+000
 1.2078138351067921E+005, 1.2078138351067921E+005, 0.0000000000000000E+000,-1.8074475636708013E+002, 0.0000000000000000E+000
 1.2161860006463800E+005, 1.2161860006463800E+005, 0.0000000000000000E+000,-1.8078971158924909E+002, 0.0000000000000000E+000
 1.2246161992650609E+005, 1.2246161992650609E+005, 0.0000000000000000E+000,-1.8083467371507942E+002, 0.0000000000000000E+000
 1.2331048332289213E+005, 1.2331048332289213E+005, 0.0000000000000000E+000,-1.8087964554993818E+002, 0.0000000000000000E+000
 1.2416523075924235E+005, 1.2416523075924235E+005, 0.0000000000000000E+000,-1.8092462988477550E+002, 0.0000000000000000E+000
 1.2502590302177327E+005, 1.2502590302177327E+005, 0.0000000000000000E+000,-1.8096962949660409E+002, 0.0000000000000000E+000
 1.2589254117941798E+005, 1.2589254117941798E+005, 0.0000000000000000E+000,-1.8101464714896966E+002, 0.0000000000000000E+000
 1.2676518658578584E+005, 1.2676518658578584E+005, 0.0000000000000000E+000,-1.8105968559241228E+002, 0.0000000000000000E+000
 1.2764388088113567E+005, 1.2764388088113567E+005, 0.0000000000000000E+000,-1.8110474756491831E+002, 0.0000000000000000E+000
 1.2852866599436285E+005, 1.2852866599436285E+005, 0.0000000000000000E+000,-1.8114983579236412E+002, 0.0000000000000000E+000
 1.2941958414499991E+005, 1.2941958414499991E+005, 0.0000000000000000E+000,-1.8119495298895131E+002, 0.0000000000000000E+000
 1.3031667784523126E+005, 1.3031667784523126E+005, 0.0000000000000000E+000,-1.8124010185763345E+002, 0.0000000000000000E+000
 1.3121998990192165E+005, 1.3121998990192165E+005, 0.0000000000000000E+000,-1.8128528509053513E+002, 0.0000000000000000E+000
 1.3212956341865886E+005, 1.3212956341865886E+005, 0.0000000000000000E+000,-1.8133050536936298E+002, 0.0000000000000000E+000
 1.3304544179781046E+005, 1.3304544179781046E+005, 0.0000000000000000E+000,-1.8137576536580957E+002, 0.0000000000000000E+000
 1.3396766874259486E+005, 1.3396766874259486E+005, 0.0000000000000000E+000,-1.8142106774194943E+002, 0.0000000000000000E+000
 1.3489628825916673E+005, 1.3489628825916673E+005, 0.0000000000000000E+000,-1.8146641515062828E+002, 0.0000000000000000E+000
 1.3583134465871679E+005, 1.3583134465871679E+005, 0.0000000000000000E+000,-1.8151181023584536E+002, 0.0000000000000000E+000
 1.3677288255958629E+005, 1.3677288255958629E+005, 0.0000000000000000E+000,-1.8155725563312865E+002, 0.0000000000000000E+000
 1.3772094688939603E+005, 1.3772094688939603E+005, 0.0000000000000000E+000,-1.8160275396990392E+002, 0.0000000000000000E+000
 1.3867558288719025E+005, 1.3867558288719025E+005, 0.0000000000000000E+000,-1.8164830786585716E+002, 0.0000000000000000E+000
 1.3963683610559517E+005, 1.3963683610559517E+005, 0.0000000000000000E+000,-1.8169391993329086E+002, 0.0000000000000000E+000
 1.4060475241299282E+005, 1.4060475241299282E+005, 0.0000000000000000E+000,-1.8173959277747417E+002, 0.0000000000000000E+000
 1.4157937799570960E+005, 1.4157937799570960E+005, 0.0000000000000000E+000,-1.8178532899698723E+002, 0.0000000000000000E+000
 1.4256075936022025E+005, 1.4256075936022025E+005, 0.0000000000000000E+000,-1.8183113118406007E+002, 0.0000000000000000E+000
 1.4354894333536705E+005, 1.4354894333536705E+005, 0.0000000000000000E+000,-1.8187700192490519E+002, 0.0000000000000000E+000
 1.4454397707459421E+005, 1.4454397707459421E+005, 0.0000000000000000E+000,-1.8192294380004549E+002, 0.0000000000000000E+000
 1.4554590805819808E+005, 1.4554590805819808E+005, 0.0000000000000000E+000,-1.8196895938463666E+002, 0.0000000000000000E+000
 1.4655478409559265E+005, 1.4655478409559265E+005, 0.0000000000000000E+000,-1.8201505124878418E+002, 0.0000000000000000E+000
 1.4757065332759096E+005, 1.4757065332759096E+005, 0.0000000000000000E+000,-1.8206122195785582E+002, 0.0000000000000000E+000
 1.4859356422870222E+005, 1.4859356422870222E+005, 0.0000000000000000E+000,-1.8210747407278888E+002, 0.0000000000000000E+000
 1.4962356560944489E+005, 1.4962356560944489E+005, 0.0000000000000000E+000,-1.8215381015039284E+002, 0.0000000000000000E+000
 1.5066070661867576E+005, 1.5066070661867576E+005, 0.0000000000000000E+000,-1.8220023274364763E+002, 0.0000000000000000E+000
 1.5170503674593524E+005, 1.5170503674593524E+005, 0.0000000000000000E+000,-1.8224674440199701E+002, 0.0000000000000000E+000
 1.5275660582380884E+005, 1.5275660582380884E+005, 0.0000000000000000E+000,-1.8229334767163803E+002, 0.0000000000000000E+000
 1.5381546403030507E+005, 1.5381546403030507E+005, 0.0000000000000000E+000,-1.8234004509580586E+002, 0.0000000000000000E+000
 1.5488166189124974E+005, 1.5488166189124974E+005, 0.0000000000000000E+000,-1.8238683921505501E+002, 0.0000000000000000E+000
 1.5595525028269697E+005, 1.5595525028269697E+005, 0.0000000000000000E+000,-1.8243373256753594E+002, 0.0000000000000000E+000
 1.5703628043335688E+005, 1.5703628043335688E+005, 0.0000000000000000E+000,-1.8248072768926826E+002, 0.0000000000000000E+000
 1.5812480392703996E+005, 1.5812480392703996E+005, 0.0000000000000000E+000,-1.8252782711440997E+002, 0.0000000000000000E+000
 1.5922087270511867E+005, 1.5922087270511867E+005, 0.0000000000000000E+000,-1.8257503337552299E+002, 0.0000000000000000E+000
 1.6032453906900581E+005, 1.6032453906900581E+005, 0.0000000000000000E+000,-1.8262234900383515E+002, 0.0000000000000000E+000
 1.6143585568265029E+005, 1.6143585568265029E+005, 0.0000000000000000E+000,-1.8266977652949862E+002, 0.0000000000000000E+000
 1.6255487557505007E+005, 1.6255487557505007E+005, 0.0000000000000000E+000,-1.8271731848184501E+002, 0.0000000000000000E+000
 1.6368165214278255E+005, 1.6368165214278255E+005, 0.0000000000000000E+000,-1.8276497738963744E+002, 0.0000000000000000E+000
 1.6481623915255253E+005, 1.6481623915255253E+005, 0.0000000000000000E+000,-1.8281275578131860E+002, 0.0000000000000000E+000
 1.6595869074375779E+005, 1.6595869074375779E+005, 0.0000000000000000E+000,-1.8286065618525686E+002, 0.0000000000000000E+000
 1.6710906143107251E+005, 1.6710906143107251E+005, 0.0000000000000000E+000,-1.8290868112998814E+002, 0.0000000000000000E+000
 1.6826740610704850E+005, 1.6826740610704850E+005, 0.0000000000000000E+000,-1.8295683314445589E+002, 0.0000000000000000E+000
 1.6943378004473462E+005, 1.6943378004473462E+005, 0.0000000000000000E+000,-1.8300511475824729E+002, 0.0000000000000000E+000
 1.7060823890031414E+005, 1.7060823890031414E+005, 0.0000000000000000E+000,-1.8305352850182743E+002, 0.0000000000000000E+000
 1.7179083871576062E+005, 1.7179083871576062E+005, 0.0000000000000000E+000,-1.8310207690677032E+002, 0.0000000000000000E+000
 1.7298163592151197E+005, 1.7298163592151197E+005, 0.0000000000000000E+000,-1.8315076250598727E+002, 0.0000000000000000E+000
 1.7418068733916324E+005, 1.7418068733916324E+005, 0.0000000000000000E+000,-1.8319958783395313E+002, 0.0000000000000000E+000
 1.7538805018417796E+005, 1.7538805018417796E+005, 0.0000000000000000E+000,-1.8324855542692930E+002, 0.0000000000000000E+000
 1.7660378206861831E+005, 1.7660378206861831E+005, 0.0000000000000000E+000,-1.8329766782318515E+002, 0.0000000000000000E+000
 1.7782794100389417E+005, 1.7782794100389417E+005, 0.0000000000000000E+000,-1.8334692756321647E+002, 0.0000000000000000E+000
 1.7906058540353132E+005, 1.7906058540353132E+005, 0.0000000000000000E+000,-1.8339633718996205E+002, 0.0000000000000000E+000
 1.8030177408595881E+005, 1.8030177408595881E+005, 0.0000000000000000E+000,-1.8344589924901760E+002, 0.0000000000000000E+000
 1.8155156627731549E+005, 1.8155156627731549E+005, 0.0000000000000000E+000,-1.8349561628884794E+002, 0.0000000000000000E+000
 1.8281002161427622E+005, 1.8281002161427622E+005, 0.0000000000000000E+000,-1.8354549086099695E+002, 0.0000000000000000E+000
 1.8407720014689755E+005, 1.8407720014689755E+005, 0.0000000000000000E+000,-1.8359552552029530E+002, 0.0000000000000000E+000
 1.8535316234148311E+005, 1.8535316234148311E+005, 0.0000000000000000E+000,-1.8364572282506651E+002, 0.0000000000000000E+000
 1.8663796908346898E+005, 1.8663796908346898E+005, 0.0000000000000000E+000,-1.8369608533733091E+002, 0.0000000000000000E+000
 1.8793168168032885E+005, 1.8793168168032885E+005, 0.0000000000000000E+000,-1.8374661562300767E+002, 0.0000000000000000E+000
 1.8923436186449957E+005, 1.8923436186449957E+005, 0.0000000000000000E+000,-1.8379731625211519E+002, 0.0000000000000000E+000
 1.9054607179632675E+005, 1.9054607179632675E+005, 0.0000000000000000E+000,-1.8384818979896980E+002, 0.0000000000000000E+000
 1.9186687406703099E+005, 1.9186687406703099E+005, 0.0000000000000000E+000,-1.8389923884238232E+002, 0.0000000000000000E+000
 1.9319683170169446E+005, 1.9319683170169446E+005, 0.0000000000000000E+000,-1.8395046596585368E+002, 0.0000000000000000E+000
 1.9453600816226835E+005, 1.9453600816226835E+005, 0.0000000000000000E+000,-1.8400187375776818E+002, 0.0000000000000000E+000
 1.9588446735060107E+005, 1.9588446735060107E+005, 0.0000000000000000E+000,-1.8405346481158568E+002, 0.0000000000000000E+000
 1.9724227361148750E+005, 1.9724227361148750E+005, 0.0000000000000000E+000,-1.8410524172603218E+002, 0.0000000000000000E+000
 1.9860949173573928E+005, 1.9860949173573928E+005, 0.0000000000000000E+000,-1.8415720710528890E+002, 0.0000000000000000E+000
 1.9998618696327656E+005, 1.9998618696327656E+005, 0.0000000000000000E+000,-1.8420936355917999E+002, 0.0000000000000000E+000
 2.0137242498624098E+005, 2.0137242498624098E+005, 0.0000000000000000E+000,-1.8426171370335868E+002, 0.0000000000000000E+000
 2.0276827195213037E+005, 2.0276827195213037E+005, 0.0000000000000000E+000,-1.8431426015949248E+002, 0.0000000000000000E+000
 2.0417379446695512E+005, 2.0417379446695512E+005, 0.0000000000000000E+000,-1.8436700555544672E+002, 0.0000000000000000E+000
 2.0558905959841638E+005, 2.0558905959841638E+005, 0.0000000000000000E+000,-1.8441995252546704E+002, 0.0000000000000000E+000
 2.0701413487910645E+005, 2.0701413487910645E+005, 0.0000000000000000E+000,-1.8447310371036062E+002, 0.0000000000000000E+000
 2.0844908830973113E+005, 2.0844908830973113E+005, 0.0000000000000000E+000,-1.8452646175767629E+002, 0.0000000000000000E+000
 2.0989398836235466E+005, 2.0989398836235466E+005, 0.0000000000000000E+000,-1.8458002932188342E+002, 0.0000000000000000E+000
 2.1134890398366694E+005, 2.1134890398366694E+005, 0.0000000000000000E+000,-1.8463380906454978E+002, 0.0000000000000000E+000
 2.1281390459827348E+005, 2.1281390459827348E+005, 0.0000000000000000E+000,-1.8468780365451840E+002, 0.0000000000000000E+000
 2.1428906011200816E+005, 2.1428906011200816E+005, 0.0000000000000000E+000,-1.8474201576808329E+002, 0.0000000000000000E+000
 2.1577444091526896E+005, 2.1577444091526896E+005, 0.0000000000000000E+000,-1.8479644808916419E+002, 0.0000000000000000E+000
 2.1727011788637680E+005, 2.1727011788637680E+005, 0.0000000000000000E+000,-1.8485110330948055E+002, 0.0000000000000000E+000
 2.1877616239495762E+005, 2.1877616239495762E+005, 0.0000000000000000E+000,-1.8490598412872430E+002, 0.0000000000000000E+000
 2.2029264630534800E+005, 2.2029264630534800E+005, 0.0000000000000000E+000,-1.8496109325473202E+002, 0.0000000000000000E+000
 2.2181964198002429E+005, 2.2181964198002429E+005, 0.0000000000000000E+000,-1.8501643340365601E+002, 0.0000000000000000E+000
 2.2335722228305557E+005, 2.2335722228305557E+005, 0.0000000000000000E+000,-1.8507200730013477E+002, 0.0000000000000000E+000
 2.2490546058358054E+005, 2.2490546058358054E+005, 0.0000000000000000E+000,-1.8512781767746239E+002, 0.0000000000000000E+000
 2.2646443075930842E+005, 2.2646443075930842E+005, 0.0000000000000000E+000,-1.8518386727775754E+002, 0.0000000000000000E+000
 2.2803420720004430E+005, 2.2803420720004430E+005, 0.0000000000000000E+000,-1.8524015885213151E+002, 0.0000000000000000E+000
 2.2961486481123872E+005, 2.2961486481123872E+005, 0.0000000000000000E+000,-1.8529669516085545E+002, 0.0000000000000000E+000
 2.3120647901756200E+005, 2.3120647901756200E+005, 0.0000000000000000E+000,-1.8535347897352716E+002, 0.0000000000000000E+000
 2.3280912576650336E+005, 2.3280912576650336E+005, 0.0000000000000000E+000,-1.8541051306923708E+002, 0.0000000000000000E+000
 2.3442288153199479E+005, 2.3442288153199479E+005, 0.0000000000000000E+000,-1.8546780023673375E+002, 0.0000000000000000E+000
 2.3604782331806031E+005, 2.3604782331806031E+005, 0.0000000000000000E+000,-1.8552534327458852E+002, 0.0000000000000000E+000
 2.3768402866249028E+005, 2.3768402866249028E+005, 0.0000000000000000E+000,-1.8558314499135989E+002, 0.0000000000000000E+000
 2.3933157564054138E+005, 2.3933157564054138E+005, 0.0000000000000000E+000,-1.8564120820575710E+002, 0.0000000000000000E+000
 2.4099054286866213E+005, 2.4099054286866213E+005, 0.0000000000000000E+000,-1.8569953574680332E+002, 0.0000000000000000E+000
 2.4266100950824423E+005, 2.4266100950824423E+005, 0.0000000000000000E+000,-1.8575813045399826E+002, 0.0000000000000000E+000
 2.4434305526939989E+005, 2.4434305526939989E+005, 0.0000000000000000E+000,-1.8581699517748046E+002, 0.0000000000000000E+000
 2.4603676041476545E+005, 2.4603676041476545E+005, 0.0000000000000000E+000,-1.8587613277818883E+002, 0.0000000000000000E+000
 2.4774220576333129E+005, 2.4774220576333129E+005, 0.0000000000000000E+000,-1.8593554612802401E+002, 0.0000000000000000E+000
 2.4945947269429825E+005, 2.4945947269429825E+005, 0.0000000000000000E+000,-1.8599523811000927E+002, 0.0000000000000000E+000
 2.5118864315096082E+005, 2.5118864315096082E+005, 0.0000000000000000E+000,-1.8605521161845084E+002, 0.0000000000000000E+000
 2.5292979964461731E+005, 2.5292979964461731E+005, 0.0000000000000000E+000,-1.8611546955909819E+002, 0.0000000000000000E+000
 2.5468302525850697E+005, 2.5468302525850697E+005, 0.0000000000000000E+000,-1.8617601484930350E+002, 0.0000000000000000E+000
 2.5644840365177463E+005, 2.5644840365177463E+005, 0.0000000000000000E+000,-1.8623685041818132E+002, 0.0000000000000000E+000
 2.5822601906346253E+005, 2.5822601906346253E+005, 0.0000000000000000E+000,-1.8629797920676756E+002, 0.0000000000000000E+000
 2.6001595631653012E+005, 2.6001595631653012E+005, 0.0000000000000000E+000,-1.8635940416817817E+002, 0.0000000000000000E+000
 2.6181830082190150E+005, 2.6181830082190150E+005, 0.0000000000000000E+000,-1.8642112826776770E+002, 0.0000000000000000E+000
 2.6363313858254097E+005, 2.6363313858254097E+005, 0.0000000000000000E+000,-1.8648315448328776E+002, 0.0000000000000000E+000
 2.6546055619755696E+005, 2.6546055619755696E+005, 0.0000000000000000E+000,-1.8654548580504459E+002, 0.0000000000000000E+000
 2.6730064086633420E+005, 2.6730064086633420E+005, 0.0000000000000000E+000,-1.8660812523605722E+002, 0.0000000000000000E+000
 2.6915348039269465E+005, 2.6915348039269465E+005, 0.0000000000000000E+000,-1.8667107579221485E+002, 0.0000000000000000E+000
 2.7101916318908735E+005, 2.7101916318908735E+005, 0.0000000000000000E+000,-1.8673434050243415E+002, 0.0000000000000000E+000
 2.7289777828080719E+005, 2.7289777828080719E+005, 0.0000000000000000E+000,-1.8679792240881659E+002, 0.0000000000000000E+000
 2.7478941531024285E+005, 2.7478941531024285E+005, 0.0000000000000000E+000,-1.8686182456680541E+002, 0.0000000000000000E+000
 2.7669416454115434E+005, 2.7669416454115434E+005, 0.0000000000000000E+000,-1.8692605004534244E+002, 0.0000000000000000E+000
 2.7861211686298024E+005, 2.7861211686298024E+005, 0.0000000000000000E+000,-1.8699060192702478E+002, 0.0000000000000000E+000
 2.8054336379517458E+005, 2.8054336379517458E+005, 0.0000000000000000E+000,-1.8705548330826156E+002, 0.0000000000000000E+000
 2.8248799749157397E+005, 2.8248799749157397E+005, 0.0000000000000000E+000,-1.8712069729943030E+002, 0.0000000000000000E+000
 2.8444611074479483E+005, 2.8444611074479483E+005, 0.0000000000000000E+000,-1.8718624702503354E+002, 0.0000000000000000E+000
 2.8641779699066136E+005, 2.8641779699066136E+005, 0.0000000000000000E+000,-1.8725213562385477E+002, 0.0000000000000000E+000
 2.8840315031266387E+005, 2.8840315031266387E+005, 0.0000000000000000E+000,-1.8731836624911497E+002, 0.0000000000000000E+000
 2.9040226544644835E+005, 2.9040226544644835E+005, 0.0000000000000000E+000,-1.8738494206862890E+002, 0.0000000000000000E+000
 2.9241523778433684E+005, 2.9241523778433684E+005, 0.0000000000000000E+000,-1.8745186626496090E+002, 0.0000000000000000E+000
 2.9444216337987944E+005, 2.9444216337987944E+005, 0.0000000000000000E+000,-1.8751914203558130E+002, 0.0000000000000000E+000
 2.9648313895243761E+005, 2.9648313895243761E+005, 0.0000000000000000E+000,-1.8758677259302246E+002, 0.0000000000000000E+000
 2.9853826189179934E+005, 2.9853826189179934E+005, 0.0000000000000000E+000,-1.8765476116503484E+002, 0.0000000000000000E+000
